file_path,province,speaker,duration,region
son-la/3642076/125.wav,son-la,son-la_3642076,5.888,north
son-la/3642076/135.wav,son-la,son-la_3642076,5.984,north
son-la/3642076/195.wav,son-la,son-la_3642076,5.984,north
son-la/3642076/096.wav,son-la,son-la_3642076,5.184,north
son-la/3642076/043.wav,son-la,son-la_3642076,5.888,north
son-la/3642076/001.wav,son-la,son-la_3642076,8.512,north
son-la/3642076/181.wav,son-la,son-la_3642076,5.504,north
son-la/3642076/072.wav,son-la,son-la_3642076,6.464,north
son-la/3642076/044.wav,son-la,son-la_3642076,5.984,north
son-la/3642076/002.wav,son-la,son-la_3642076,5.408,north
son-la/3642076/020.wav,son-la,son-la_3642076,6.08,north
son-la/3642076/083.wav,son-la,son-la_3642076,6.72,north
son-la/3642076/192.wav,son-la,son-la_3642076,5.6,north
son-la/3642076/017.wav,son-la,son-la_3642076,4.224,north
son-la/3642076/180.wav,son-la,son-la_3642076,6.176,north
son-la/3642076/139.wav,son-la,son-la_3642076,6.016,north
son-la/3642076/005.wav,son-la,son-la_3642076,4.832,north
son-la/3642076/178.wav,son-la,son-la_3642076,5.056,north
son-la/3642076/065.wav,son-la,son-la_3642076,5.248,north
son-la/3642076/156.wav,son-la,son-la_3642076,6.176,north
son-la/3642076/197.wav,son-la,son-la_3642076,6.432,north
son-la/3642076/112.wav,son-la,son-la_3642076,6.176,north
son-la/3642076/137.wav,son-la,son-la_3642076,6.464,north
son-la/3642076/108.wav,son-la,son-la_3642076,6.656,north
son-la/3642076/115.wav,son-la,son-la_3642076,7.328,north
son-la/3642076/162.wav,son-la,son-la_3642076,6.464,north
son-la/3642076/097.wav,son-la,son-la_3642076,4.8,north
son-la/3642076/140.wav,son-la,son-la_3642076,5.12,north
son-la/3642076/053.wav,son-la,son-la_3642076,8.224,north
son-la/3642076/196.wav,son-la,son-la_3642076,6.624,north
son-la/3642076/193.wav,son-la,son-la_3642076,6.016,north
son-la/3642076/036.wav,son-la,son-la_3642076,7.52,north
son-la/3642076/038.wav,son-la,son-la_3642076,6.336,north
son-la/3642076/110.wav,son-la,son-la_3642076,5.536,north
son-la/3642076/071.wav,son-la,son-la_3642076,5.632,north
son-la/3642076/009.wav,son-la,son-la_3642076,7.84,north
son-la/3642076/165.wav,son-la,son-la_3642076,6.56,north
son-la/3642076/164.wav,son-la,son-la_3642076,6.496,north
son-la/3642076/082.wav,son-la,son-la_3642076,5.408,north
son-la/3642076/078.wav,son-la,son-la_3642076,6.176,north
son-la/3642076/031.wav,son-la,son-la_3642076,7.296,north
son-la/3642076/015.wav,son-la,son-la_3642076,6.432,north
son-la/3642076/027.wav,son-la,son-la_3642076,7.488,north
son-la/3642076/188.wav,son-la,son-la_3642076,4.384,north
son-la/3642076/058.wav,son-la,son-la_3642076,6.976,north
son-la/3642076/030.wav,son-la,son-la_3642076,7.072,north
son-la/3642076/138.wav,son-la,son-la_3642076,5.824,north
son-la/3642076/004.wav,son-la,son-la_3642076,4.448,north
son-la/3642076/024.wav,son-la,son-la_3642076,4.928,north
son-la/3642076/090.wav,son-la,son-la_3642076,5.408,north
son-la/3642076/132.wav,son-la,son-la_3642076,6.144,north
son-la/3642076/163.wav,son-la,son-la_3642076,7.072,north
son-la/3642076/022.wav,son-la,son-la_3642076,6.496,north
son-la/3642076/088.wav,son-la,son-la_3642076,6.368,north
son-la/3642076/018.wav,son-la,son-la_3642076,6.368,north
son-la/3642076/104.wav,son-la,son-la_3642076,5.728,north
son-la/3642076/070.wav,son-la,son-la_3642076,4.96,north
son-la/3642076/142.wav,son-la,son-la_3642076,8.0,north
son-la/3642076/155.wav,son-la,son-la_3642076,8.32,north
son-la/3642076/103.wav,son-la,son-la_3642076,5.44,north
son-la/3642076/014.wav,son-la,son-la_3642076,6.688,north
son-la/3642076/007.wav,son-la,son-la_3642076,5.984,north
son-la/3642076/131.wav,son-la,son-la_3642076,6.784,north
son-la/3642076/144.wav,son-la,son-la_3642076,5.216,north
son-la/3642076/091.wav,son-la,son-la_3642076,5.824,north
son-la/3642076/122.wav,son-la,son-la_3642076,5.152,north
son-la/3642076/048.wav,son-la,son-la_3642076,3.36,north
son-la/3642076/120.wav,son-la,son-la_3642076,7.776,north
son-la/3642076/168.wav,son-la,son-la_3642076,7.584,north
son-la/3642076/000.wav,son-la,son-la_3642076,5.248,north
son-la/3642076/151.wav,son-la,son-la_3642076,6.4,north
son-la/3642076/145.wav,son-la,son-la_3642076,6.4,north
son-la/3642076/033.wav,son-la,son-la_3642076,5.888,north
son-la/3642076/093.wav,son-la,son-la_3642076,4.288,north
son-la/3642076/076.wav,son-la,son-la_3642076,5.728,north
son-la/3642076/047.wav,son-la,son-la_3642076,5.696,north
son-la/3642076/172.wav,son-la,son-la_3642076,6.432,north
son-la/3642076/146.wav,son-la,son-la_3642076,8.512,north
son-la/3642076/094.wav,son-la,son-la_3642076,6.112,north
son-la/3642076/130.wav,son-la,son-la_3642076,6.016,north
son-la/3642076/008.wav,son-la,son-la_3642076,5.088,north
son-la/3642076/194.wav,son-la,son-la_3642076,6.912,north
son-la/3642076/080.wav,son-la,son-la_3642076,6.08,north
son-la/3642076/128.wav,son-la,son-la_3642076,5.824,north
son-la/3642076/175.wav,son-la,son-la_3642076,7.168,north
son-la/3642076/037.wav,son-la,son-la_3642076,6.144,north
son-la/3642076/121.wav,son-la,son-la_3642076,5.92,north
son-la/3642076/111.wav,son-la,son-la_3642076,6.272,north
son-la/3642076/035.wav,son-la,son-la_3642076,5.952,north
son-la/3642076/084.wav,son-la,son-la_3642076,6.688,north
son-la/3642076/028.wav,son-la,son-la_3642076,6.816,north
son-la/3642076/191.wav,son-la,son-la_3642076,4.992,north
son-la/3642076/186.wav,son-la,son-la_3642076,7.232,north
son-la/3642076/150.wav,son-la,son-la_3642076,6.208,north
son-la/3642076/032.wav,son-la,son-la_3642076,6.336,north
son-la/3642076/199.wav,son-la,son-la_3642076,6.944,north
son-la/3642076/023.wav,son-la,son-la_3642076,5.12,north
son-la/3642076/060.wav,son-la,son-la_3642076,5.472,north
son-la/3642076/101.wav,son-la,son-la_3642076,4.928,north
son-la/3642076/119.wav,son-la,son-la_3642076,5.824,north
son-la/3642076/143.wav,son-la,son-la_3642076,5.984,north
son-la/3642076/116.wav,son-la,son-la_3642076,7.936,north
son-la/3642076/157.wav,son-la,son-la_3642076,7.84,north
son-la/3642076/141.wav,son-la,son-la_3642076,5.024,north
son-la/3642076/016.wav,son-la,son-la_3642076,6.784,north
son-la/3642076/074.wav,son-la,son-la_3642076,5.952,north
son-la/3642076/118.wav,son-la,son-la_3642076,5.12,north
son-la/3642076/159.wav,son-la,son-la_3642076,4.736,north
son-la/3642076/173.wav,son-la,son-la_3642076,6.496,north
son-la/3642076/025.wav,son-la,son-la_3642076,5.088,north
son-la/3642076/079.wav,son-la,son-la_3642076,6.144,north
son-la/3642076/158.wav,son-la,son-la_3642076,7.584,north
