file_path,province,speaker,duration,region
binh-đinh/0320870/125.wav,binh-đinh,binh-đinh_0320870,7.84,center
binh-đinh/0320870/135.wav,binh-đinh,binh-đinh_0320870,4.096,center
binh-đinh/0320870/195.wav,binh-đinh,binh-đinh_0320870,5.248,center
binh-đinh/0320870/089.wav,binh-đinh,binh-đinh_0320870,5.504,center
binh-đinh/0320870/083.wav,binh-đinh,binh-đinh_0320870,8.064,center
binh-đinh/0320870/181.wav,binh-đinh,binh-đinh_0320870,6.464,center
binh-đinh/0320870/044.wav,binh-đinh,binh-đinh_0320870,8.256,center
binh-đinh/0320870/002.wav,binh-đinh,binh-đinh_0320870,5.312,center
binh-đinh/0320870/077.wav,binh-đinh,binh-đinh_0320870,4.256,center
binh-đinh/0320870/096.wav,binh-đinh,binh-đinh_0320870,7.264,center
binh-đinh/0320870/005.wav,binh-đinh,binh-đinh_0320870,6.368,center
binh-đinh/0320870/139.wav,binh-đinh,binh-đinh_0320870,8.48,center
binh-đinh/0320870/178.wav,binh-đinh,binh-đinh_0320870,4.704,center
binh-đinh/0320870/065.wav,binh-đinh,binh-đinh_0320870,5.536,center
binh-đinh/0320870/020.wav,binh-đinh,binh-đinh_0320870,4.16,center
binh-đinh/0320870/043.wav,binh-đinh,binh-đinh_0320870,5.984,center
binh-đinh/0320870/192.wav,binh-đinh,binh-đinh_0320870,7.776,center
binh-đinh/0320870/156.wav,binh-đinh,binh-đinh_0320870,5.856,center
binh-đinh/0320870/001.wav,binh-đinh,binh-đinh_0320870,6.176,center
binh-đinh/0320870/097.wav,binh-đinh,binh-đinh_0320870,7.52,center
binh-đinh/0320870/108.wav,binh-đinh,binh-đinh_0320870,5.6,center
binh-đinh/0320870/017.wav,binh-đinh,binh-đinh_0320870,7.616,center
binh-đinh/0320870/162.wav,binh-đinh,binh-đinh_0320870,5.44,center
binh-đinh/0320870/053.wav,binh-đinh,binh-đinh_0320870,5.056,center
binh-đinh/0320870/196.wav,binh-đinh,binh-đinh_0320870,4.992,center
binh-đinh/0320870/140.wav,binh-đinh,binh-đinh_0320870,8.256,center
binh-đinh/0320870/061.wav,binh-đinh,binh-đinh_0320870,5.92,center
binh-đinh/0320870/050.wav,binh-đinh,binh-đinh_0320870,7.52,center
binh-đinh/0320870/064.wav,binh-đinh,binh-đinh_0320870,6.688,center
binh-đinh/0320870/197.wav,binh-đinh,binh-đinh_0320870,5.984,center
binh-đinh/0320870/160.wav,binh-đinh,binh-đinh_0320870,5.44,center
binh-đinh/0320870/027.wav,binh-đinh,binh-đinh_0320870,5.888,center
binh-đinh/0320870/110.wav,binh-đinh,binh-đinh_0320870,8.288,center
binh-đinh/0320870/164.wav,binh-đinh,binh-đinh_0320870,7.52,center
binh-đinh/0320870/193.wav,binh-đinh,binh-đinh_0320870,6.304,center
binh-đinh/0320870/165.wav,binh-đinh,binh-đinh_0320870,6.144,center
binh-đinh/0320870/036.wav,binh-đinh,binh-đinh_0320870,6.368,center
binh-đinh/0320870/078.wav,binh-đinh,binh-đinh_0320870,5.024,center
binh-đinh/0320870/071.wav,binh-đinh,binh-đinh_0320870,6.112,center
binh-đinh/0320870/138.wav,binh-đinh,binh-đinh_0320870,7.072,center
binh-đinh/0320870/031.wav,binh-đinh,binh-đinh_0320870,5.824,center
binh-đinh/0320870/046.wav,binh-đinh,binh-đinh_0320870,6.72,center
binh-đinh/0320870/126.wav,binh-đinh,binh-đinh_0320870,5.44,center
binh-đinh/0320870/024.wav,binh-đinh,binh-đinh_0320870,4.8,center
binh-đinh/0320870/082.wav,binh-đinh,binh-đinh_0320870,7.072,center
binh-đinh/0320870/154.wav,binh-đinh,binh-đinh_0320870,5.472,center
binh-đinh/0320870/088.wav,binh-đinh,binh-đinh_0320870,6.08,center
binh-đinh/0320870/022.wav,binh-đinh,binh-đinh_0320870,6.112,center
binh-đinh/0320870/015.wav,binh-đinh,binh-đinh_0320870,5.888,center
binh-đinh/0320870/058.wav,binh-đinh,binh-đinh_0320870,6.944,center
binh-đinh/0320870/059.wav,binh-đinh,binh-đinh_0320870,6.016,center
binh-đinh/0320870/090.wav,binh-đinh,binh-đinh_0320870,5.248,center
binh-đinh/0320870/188.wav,binh-đinh,binh-đinh_0320870,5.6,center
binh-đinh/0320870/030.wav,binh-đinh,binh-đinh_0320870,4.256,center
binh-đinh/0320870/163.wav,binh-đinh,binh-đinh_0320870,6.592,center
binh-đinh/0320870/070.wav,binh-đinh,binh-đinh_0320870,4.832,center
binh-đinh/0320870/004.wav,binh-đinh,binh-đinh_0320870,7.392,center
binh-đinh/0320870/155.wav,binh-đinh,binh-đinh_0320870,5.344,center
binh-đinh/0320870/132.wav,binh-đinh,binh-đinh_0320870,6.016,center
binh-đinh/0320870/018.wav,binh-đinh,binh-đinh_0320870,7.008,center
binh-đinh/0320870/045.wav,binh-đinh,binh-đinh_0320870,5.472,center
binh-đinh/0320870/131.wav,binh-đinh,binh-đinh_0320870,7.936,center
binh-đinh/0320870/104.wav,binh-đinh,binh-đinh_0320870,7.584,center
binh-đinh/0320870/069.wav,binh-đinh,binh-đinh_0320870,6.624,center
binh-đinh/0320870/007.wav,binh-đinh,binh-đinh_0320870,6.208,center
binh-đinh/0320870/014.wav,binh-đinh,binh-đinh_0320870,6.688,center
binh-đinh/0320870/142.wav,binh-đinh,binh-đinh_0320870,4.736,center
binh-đinh/0320870/120.wav,binh-đinh,binh-đinh_0320870,7.2,center
binh-đinh/0320870/144.wav,binh-đinh,binh-đinh_0320870,7.424,center
binh-đinh/0320870/187.wav,binh-đinh,binh-đinh_0320870,8.256,center
binh-đinh/0320870/170.wav,binh-đinh,binh-đinh_0320870,6.944,center
binh-đinh/0320870/122.wav,binh-đinh,binh-đinh_0320870,5.056,center
binh-đinh/0320870/151.wav,binh-đinh,binh-đinh_0320870,6.336,center
binh-đinh/0320870/091.wav,binh-đinh,binh-đinh_0320870,7.616,center
binh-đinh/0320870/048.wav,binh-đinh,binh-đinh_0320870,5.696,center
binh-đinh/0320870/073.wav,binh-đinh,binh-đinh_0320870,4.896,center
binh-đinh/0320870/168.wav,binh-đinh,binh-đinh_0320870,6.976,center
binh-đinh/0320870/109.wav,binh-đinh,binh-đinh_0320870,6.144,center
binh-đinh/0320870/145.wav,binh-đinh,binh-đinh_0320870,5.696,center
binh-đinh/0320870/094.wav,binh-đinh,binh-đinh_0320870,6.528,center
binh-đinh/0320870/130.wav,binh-đinh,binh-đinh_0320870,8.32,center
binh-đinh/0320870/093.wav,binh-đinh,binh-đinh_0320870,8.48,center
binh-đinh/0320870/146.wav,binh-đinh,binh-đinh_0320870,6.4,center
binh-đinh/0320870/033.wav,binh-đinh,binh-đinh_0320870,7.296,center
binh-đinh/0320870/037.wav,binh-đinh,binh-đinh_0320870,5.696,center
binh-đinh/0320870/047.wav,binh-đinh,binh-đinh_0320870,6.048,center
binh-đinh/0320870/076.wav,binh-đinh,binh-đinh_0320870,4.8,center
binh-đinh/0320870/128.wav,binh-đinh,binh-đinh_0320870,6.4,center
binh-đinh/0320870/080.wav,binh-đinh,binh-đinh_0320870,6.528,center
binh-đinh/0320870/194.wav,binh-đinh,binh-đinh_0320870,4.192,center
binh-đinh/0320870/008.wav,binh-đinh,binh-đinh_0320870,4.864,center
binh-đinh/0320870/121.wav,binh-đinh,binh-đinh_0320870,6.944,center
binh-đinh/0320870/124.wav,binh-đinh,binh-đinh_0320870,6.816,center
binh-đinh/0320870/028.wav,binh-đinh,binh-đinh_0320870,6.496,center
binh-đinh/0320870/175.wav,binh-đinh,binh-đinh_0320870,8.512,center
binh-đinh/0320870/084.wav,binh-đinh,binh-đinh_0320870,7.392,center
binh-đinh/0320870/010.wav,binh-đinh,binh-đinh_0320870,6.624,center
binh-đinh/0320870/111.wav,binh-đinh,binh-đinh_0320870,7.008,center
binh-đinh/0320870/199.wav,binh-đinh,binh-đinh_0320870,5.856,center
binh-đinh/0320870/032.wav,binh-đinh,binh-đinh_0320870,4.896,center
binh-đinh/0320870/150.wav,binh-đinh,binh-đinh_0320870,8.702625,center
binh-đinh/0320870/035.wav,binh-đinh,binh-đinh_0320870,8.48,center
binh-đinh/0320870/023.wav,binh-đinh,binh-đinh_0320870,5.728,center
binh-đinh/0320870/143.wav,binh-đinh,binh-đinh_0320870,5.6,center
binh-đinh/0320870/062.wav,binh-đinh,binh-đinh_0320870,7.84,center
binh-đinh/0320870/099.wav,binh-đinh,binh-đinh_0320870,4.384,center
binh-đinh/0320870/116.wav,binh-đinh,binh-đinh_0320870,7.68,center
binh-đinh/0320870/118.wav,binh-đinh,binh-đinh_0320870,5.632,center
binh-đinh/0320870/157.wav,binh-đinh,binh-đinh_0320870,7.168,center
binh-đinh/0320870/016.wav,binh-đinh,binh-đinh_0320870,5.984,center
binh-đinh/0320870/141.wav,binh-đinh,binh-đinh_0320870,6.72,center
binh-đinh/0320870/189.wav,binh-đinh,binh-đinh_0320870,6.08,center
binh-đinh/0320870/173.wav,binh-đinh,binh-đinh_0320870,6.336,center
binh-đinh/0320870/025.wav,binh-đinh,binh-đinh_0320870,6.944,center
binh-đinh/0320870/051.wav,binh-đinh,binh-đinh_0320870,4.992,center
binh-đinh/0320870/158.wav,binh-đinh,binh-đinh_0320870,5.888,center
binh-đinh/0320870/159.wav,binh-đinh,binh-đinh_0320870,5.312,center
binh-đinh/0320870/079.wav,binh-đinh,binh-đinh_0320870,5.376,center
binh-đinh/0320870/075.wav,binh-đinh,binh-đinh_0320870,6.176,center
binh-đinh/0320870/102.wav,binh-đinh,binh-đinh_0320870,6.208,center
binh-đinh/0320870/117.wav,binh-đinh,binh-đinh_0320870,6.848,center
binh-đinh/0320870/149.wav,binh-đinh,binh-đinh_0320870,4.864,center
binh-đinh/0320870/003.wav,binh-đinh,binh-đinh_0320870,7.424,center
binh-đinh/0320870/086.wav,binh-đinh,binh-đinh_0320870,7.712,center
binh-đinh/0320870/106.wav,binh-đinh,binh-đinh_0320870,5.376,center
binh-đinh/0320870/190.wav,binh-đinh,binh-đinh_0320870,5.408,center
binh-đinh/0320870/177.wav,binh-đinh,binh-đinh_0320870,6.464,center
binh-đinh/0320870/148.wav,binh-đinh,binh-đinh_0320870,7.872,center
binh-đinh/0320870/063.wav,binh-đinh,binh-đinh_0320870,6.016,center
binh-đinh/0320870/114.wav,binh-đinh,binh-đinh_0320870,5.952,center
binh-đinh/0320870/011.wav,binh-đinh,binh-đinh_0320870,7.136,center
binh-đinh/0320870/152.wav,binh-đinh,binh-đinh_0320870,7.616,center
binh-đinh/0320870/085.wav,binh-đinh,binh-đinh_0320870,5.472,center
binh-đinh/0320870/040.wav,binh-đinh,binh-đinh_0320870,6.336,center
binh-đinh/0320870/185.wav,binh-đinh,binh-đinh_0320870,6.432,center
binh-đinh/0320870/153.wav,binh-đinh,binh-đinh_0320870,6.272,center
binh-đinh/0320870/133.wav,binh-đinh,binh-đinh_0320870,7.136,center
binh-đinh/0320870/100.wav,binh-đinh,binh-đinh_0320870,7.392,center
binh-đinh/0320870/066.wav,binh-đinh,binh-đinh_0320870,5.92,center
binh-đinh/0320870/021.wav,binh-đinh,binh-đinh_0320870,5.952,center
binh-đinh/0320870/184.wav,binh-đinh,binh-đinh_0320870,6.08,center
binh-đinh/0320870/095.wav,binh-đinh,binh-đinh_0320870,4.864,center
binh-đinh/0320870/029.wav,binh-đinh,binh-đinh_0320870,5.248,center
binh-đinh/0320870/055.wav,binh-đinh,binh-đinh_0320870,6.08,center
binh-đinh/0320870/039.wav,binh-đinh,binh-đinh_0320870,4.672,center
binh-đinh/0320870/167.wav,binh-đinh,binh-đinh_0320870,5.856,center
binh-đinh/0320870/042.wav,binh-đinh,binh-đinh_0320870,5.76,center
binh-đinh/0320870/054.wav,binh-đinh,binh-đinh_0320870,6.72,center
binh-đinh/0320870/198.wav,binh-đinh,binh-đinh_0320870,5.632,center
binh-đinh/0320870/098.wav,binh-đinh,binh-đinh_0320870,4.896,center
binh-đinh/0320870/107.wav,binh-đinh,binh-đinh_0320870,7.022625,center
binh-đinh/0320870/019.wav,binh-đinh,binh-đinh_0320870,4.704,center
binh-đinh/0320870/092.wav,binh-đinh,binh-đinh_0320870,7.104,center
binh-đinh/0320870/006.wav,binh-đinh,binh-đinh_0320870,6.848,center
binh-đinh/0320870/136.wav,binh-đinh,binh-đinh_0320870,4.768,center
binh-đinh/0320870/049.wav,binh-đinh,binh-đinh_0320870,7.136,center
binh-đinh/0320870/068.wav,binh-đinh,binh-đinh_0320870,5.312,center
binh-đinh/0320870/057.wav,binh-đinh,binh-đinh_0320870,5.536,center
binh-đinh/0320870/105.wav,binh-đinh,binh-đinh_0320870,5.472,center
binh-đinh/0320870/034.wav,binh-đinh,binh-đinh_0320870,5.824,center
